     0.56800       0.99464      -0.93860       0.13624  
     0.57000       0.69509      -0.27519       0.13658  
     0.57200       0.63667      -0.14228       0.13927  
     0.57400       0.47239       0.22355       0.13958  
     0.57600       0.50782       0.14999       0.14066  
     0.57800       0.24544       0.73164       0.14252  
     0.58000       1.10977      -1.16550       0.14342  
     0.58200       0.62644      -0.09778       0.14494  
     0.58400       0.30814       0.60688       0.14494  
     0.58600       0.99904      -0.90868       0.14717  
     0.58800       0.79775      -0.46145       0.14484  
     0.59000      -0.13888       1.60353       0.14473  
     0.59200       0.12480       1.02783       0.14571  
     0.59400       0.23817       0.78283       0.14546  
     0.59600       0.73564      -0.30722       0.14607  
     0.59800      -0.25887       1.88512       0.14388  
     0.60000       0.83542      -0.51792       0.14407  
     0.60200      -0.08517       1.51177       0.14314  
     0.60400       0.48264       0.26699       0.14216  
     0.60600       1.27360      -1.46871       0.14028  
     0.60800       1.13408      -1.15737       0.13893  
     0.61000       0.59226       0.03903       0.13759  
     0.61200       0.30204       0.68192       0.13648  
     0.61400       1.26593      -1.43425       0.13589  
     0.61600       0.57756       0.08457       0.13453  
     0.61800       1.12361      -1.11234       0.13335  
     0.62000       0.26145       0.78880       0.13211  
     0.62200       0.61208       0.02183       0.13187  
     0.62400       0.52079       0.22707       0.13092  
     0.62600       1.09456      -1.03084       0.12843  
     0.62800       0.98427      -0.78380       0.12659  
     0.63000       1.27139      -1.41105       0.12470  
     0.63200       0.91294      -0.61806       0.12225  
     0.63400       0.51066       0.27134       0.11984  
     0.63600       1.32844      -1.52337       0.11794  
     0.63800       1.21912      -1.27845       0.11474  
     0.64000       1.01774      -0.83103       0.11192  
     0.64200       0.76285      -0.26587       0.11024  
     0.64400       0.46737       0.38858       0.10970  
     0.64600       0.68212      -0.07947       0.10926  
     0.64800      -0.61744       2.78396       0.10979  
     0.65000       0.53569       0.25149       0.11101  
     0.65200       0.88091      -0.50360       0.10958  
     0.65400       0.94473      -0.63960       0.10833  
     0.65600       0.62541       0.06730       0.10813  
     0.65800       1.24690      -1.29557       0.10575  
     0.66000       0.53064       0.28460       0.10459  
     0.66200       0.97804      -0.69530       0.10376  
     0.66400       0.32643       0.74265       0.10179  
     0.66600       0.96349      -0.65448       0.10032  
     0.66800       0.66034       0.01685       0.09901  
     0.67000       0.64658       0.05153       0.09726  
     0.67200       0.84820      -0.38764       0.09625  
     0.67400       1.23204      -1.22769       0.09483  
     0.67600       1.22911      -1.21684       0.09291  
     0.67800       1.02898      -0.77215       0.09187  
     0.68000       0.27598       0.88884       0.09097  
     0.68200       1.40813      -1.59748       0.08997  
     0.68400       1.00180      -0.69916       0.08773  
     0.68600       1.63888      -2.09633       0.08551  
     0.68800       1.64475      -2.10486       0.08264  
     0.69000       2.17637      -3.27002       0.07806  
     0.69200       1.04442      -0.77533       0.07383  
     0.69400       1.96661      -2.79974       0.06923  
     0.69600       1.12267      -0.93866       0.06543  
     0.69800       0.80701      -0.23983       0.06465  
     0.70000       0.01981       1.49642       0.06631  
     0.70200       0.75831      -0.12387       0.06581  
     0.70400       1.25534      -1.21294       0.06450  
     0.70600       1.19894      -1.08446       0.06255  
     0.70800       1.14858      -0.96927       0.06076  
     0.71000       1.01243      -0.66535       0.06064  
     0.71200       1.33290      -1.36597       0.05913  
     0.71400       1.33526      -1.36676       0.05755  
     0.71600       0.63046       0.18820       0.05698  
     0.71800       1.00163      -0.62399       0.05636  
     0.72000       1.33003      -1.34207       0.05402  
     0.72200       0.78784      -0.14485       0.05269  
     0.72400       0.51531       0.45911       0.05041  
     0.72600       0.63150       0.20791       0.05048  
     0.72800       0.75630      -0.06225       0.05208  
     0.73000       0.70718       0.05021       0.05031  
     0.73200      -0.02500       1.66539       0.05134  
     0.73400       0.30108       0.95242       0.05305  
     0.73600       0.90316      -0.36775       0.05353  
     0.73800       0.86424      -0.27772       0.05464  
     0.74000       1.13507      -0.86916       0.05261  
     0.74200       0.56091       0.39839       0.05185  
     0.74400       1.20909      -1.02319       0.05159  
     0.74600       0.39518       0.77179       0.05066  
     0.74800       1.51786      -1.69368       0.05030  
     0.75000       1.12448      -0.82385       0.04889  
     0.75200       1.04839      -0.65206       0.04665  
     0.75400       0.89387      -0.30771       0.04467  
     0.75600       0.80421      -0.10607       0.04449  
     0.75800       0.36476       0.86512       0.04446  
     0.76000       0.89655      -0.30041       0.04444  
     0.76200       1.11976      -0.78707       0.04467  
     0.76400       1.04466      -0.61746       0.04261  
     0.76600       1.74434      -2.15234       0.04179  
     0.76800       0.58114       0.41110       0.03961  
     0.77000       1.19059      -0.92530       0.03898  
     0.77200       1.22076      -0.98726       0.03647  
     0.77400       0.83371      -0.13136       0.03627  
     0.77600       2.44665      -3.67543       0.03453  
     0.77800       1.45024      -1.47894       0.03090  
     0.78000       0.90613      -0.27749       0.02878  
     0.78200       1.29727      -1.13360       0.02742  
     0.78400       0.45485       0.72412       0.02630  
     0.78600       0.62233       0.36007       0.02508  
     0.78800       0.53876       0.54834       0.02611  
     0.79000       1.10689      -0.69715       0.02656  
     0.79200       0.24046       1.21340       0.02678  
     0.79400       0.46270       0.72885       0.02638  
     0.79600       0.68304       0.24851       0.02729  
     0.79800       0.66957       0.28255       0.02818  
     0.80000       1.12508      -0.71518       0.02741  
     0.80200       0.79960       0.00527       0.02671  
     0.80400       0.87642      -0.15933       0.02661  
     0.80600      -0.43953       2.74017       0.02701  
     0.80800       0.25904       1.20771       0.02971  
     0.81000       0.10224       1.55706       0.03097  
     0.81200       1.15603      -0.75686       0.03178  
     0.81400       0.91507      -0.22235       0.03217  
     0.81600       0.63903       0.38933       0.03228  
     0.81800       0.75115       0.14706       0.03210  
     0.82000       1.07666      -0.56465       0.03186  
     0.82200       0.67847       0.31577       0.03103  
     0.82400       2.06300      -2.72580       0.03025  
     0.82600       0.74321       0.18213       0.02959  
     0.82800       2.15715      -2.92413       0.02866  
     0.83000       0.25081       1.27422       0.02871  
     0.83200       1.37012      -1.18387       0.02674  
     0.83400       0.57019       0.58039       0.02521  
     0.83600      -0.01278       1.86732       0.02741  
     0.83800       1.76789      -2.04575       0.02845  
     0.84000       0.88137      -0.09102       0.02900  
     0.84200       0.03753       1.76983       0.02815  
     0.84400       0.77863       0.14381       0.02659  
     0.84600       0.91537      -0.15262       0.02616  
     0.84800       0.27094       1.26953       0.02800  
     0.85000       1.01868      -0.37110       0.02723  
     0.85200       2.26696      -3.11290       0.02381  
     0.85400       1.69669      -1.85392       0.02121  
     0.85600      -0.19859       2.32009       0.02186  
     0.85800       0.60322       0.56052       0.02567  
     0.86000       0.61628       0.53618       0.02640  
     0.86200       1.46945      -1.33639       0.02756  
     0.86400       1.26763      -0.88798       0.02747  
     0.86600      -0.21889       2.38675       0.02797  
     0.86800      -0.55814       3.13750       0.03246  
     0.87000       0.01696       1.87668       0.03660  
     0.87200       0.59022       0.61991       0.03923  
     0.87400       0.54984       0.71314       0.04008  
     0.87600      -0.16454       2.28919       0.04188  
     0.87800       0.20071       1.49003       0.04456  
     0.88000       0.00247       1.93056       0.04794  
     0.88200       1.05748      -0.38605       0.04868  
     0.88400      -0.09834       2.16116       0.04651  
     0.88600       0.62884       0.56576       0.04842  
     0.88800       0.59634       0.64166       0.05069  
     0.89000       0.96955      -0.17501       0.05125  
     0.89200       1.86649      -2.14388       0.05102  
     0.89400       1.74215      -1.86594       0.05009  
     0.89600       0.75159       0.31770       0.04882  
     0.89800       0.67484       0.49094       0.05053  
     0.90000       1.31411      -0.91104       0.05072  
     0.90200       1.36881      -1.02697       0.04879  
     0.90400       0.98142      -0.17031       0.04812  
     0.90600       0.11207       1.74665       0.04813  
     0.90800       1.15422      -0.54169       0.04996  
     0.91000       0.99633      -0.18992       0.04887  
     0.91200       1.03395      -0.26828       0.04757  
     0.91400       1.10628      -0.42302       0.04631  
     0.91600       0.96404      -0.10569       0.04399  
     0.91800       1.66695      -1.64770       0.04324  
     0.92000       0.79717       0.27022       0.04448  
     0.92200       1.37045      -0.98659       0.04405  
     0.92400       0.72159       0.44530       0.04453  
     0.92600       2.06098      -2.49695       0.04261  
     0.92800       1.40746      -1.05480       0.04167  
     0.93000       0.78569       0.31749       0.03991  
     0.93200       1.63786      -1.55289       0.03697  
     0.93400       0.22710       1.55518       0.03407  
     0.93600       1.00515      -0.15214       0.03493  
     0.93800       1.00325      -0.14354       0.03412  
     0.94000       1.21249      -0.59949       0.03372  
     0.94200       1.02028      -0.17222       0.03058  
     0.94400       1.59156      -1.42463       0.02917  
     0.94600       1.36919      -0.93102       0.02732  
     0.94800       0.57409       0.82259       0.02698  
     0.95000       1.15660      -0.45453       0.02621  
     0.95200       0.26081       1.52061       0.02535  
     0.95400       0.29768       1.44390       0.02595  
     0.95600       1.03209      -0.16739       0.02783  
     0.95800       0.87246       0.18819       0.02774  
     0.96000       0.24961       1.56286       0.02846  
     0.96200       1.76122      -1.75828       0.02865  
     0.96400       0.25979       1.54926       0.02819  
     0.96600       1.79157      -1.81625       0.02865  
     0.96800       1.30242      -0.73571       0.02641  
     0.97000       0.47664       1.08540       0.02848  
     0.97200       0.90760       0.14169       0.02938  
     0.97400       0.64381       0.72642       0.02885  
     0.97600       0.40175       1.26335       0.02941  
     0.97800       0.63650       0.75129       0.02973  
     0.98000       1.57018      -1.29841       0.03075  
     0.98200       0.46494       1.13754       0.03042  
     0.98400       0.31243       1.47746       0.03153  
     0.98600       1.01508      -0.06398       0.03116  
     0.98800       1.10595      -0.25949       0.03140  
     0.99000       1.11625      -0.27774       0.03309  
     0.99200       1.71085      -1.58148       0.03139  
     0.99400       1.00889      -0.03276       0.03243  
     0.99600       0.04526       2.09162       0.03370  
     0.99800       0.76296       0.51709       0.03756  
     1.00000       0.90565       0.20757       0.03770  
     1.00200       2.47567      -3.24207       0.03755  
     1.00400       1.39681      -0.86419       0.03552  
     1.00600       1.40787      -0.88411       0.03388  
     1.00800       0.15213       1.88292       0.03182  
     1.01000       1.13351      -0.27171       0.03052  
     1.01200       1.45716      -0.97936       0.02850  
     1.01400       0.82940       0.40611       0.02499  
     1.01600       1.23957      -0.49186       0.02335  
     1.01800       1.73914      -1.58651       0.02174  
     1.02000       1.07060      -0.11131       0.02142  
     1.02200       1.53581      -1.13039       0.02097  
     1.02400       1.08898      -0.14296       0.02212  
     1.02600       2.11957      -2.40586       0.02160  
     1.02800       0.84842       0.39509       0.02083  
     1.03000       1.03664      -0.01462       0.01895  
     1.03200       0.24086       1.74051       0.01945  
     1.03400       0.28071       1.65724       0.02029  
     1.03600       1.69673      -1.45360       0.02290  
     1.03800       0.75537       0.62178       0.02385  
     1.04000       0.90178       0.30408       0.02501  
     1.04200       0.50336       1.18500       0.02529  
     1.04400       0.52143       1.14965       0.02626  
     1.04600       0.74947       0.65237       0.02424  
     1.04800       0.15622       1.96192       0.02428  
     1.05000       0.97196       0.17168       0.02587  
     1.05200       1.45713      -0.89130       0.02575  
     1.05400      -0.18004       2.71489       0.02769  
     1.05600       1.59466      -1.18504       0.02927  
     1.05800       1.37092      -0.68843       0.02920  
     1.06000      -0.25684       2.89704       0.02837  
     1.06200       0.38136       1.49742       0.02797  
     1.06400       1.10779      -0.09633       0.02779  
     1.06600       0.51227       1.21822       0.02632  
     1.06800       1.12234      -0.11955       0.02673  
     1.07000       1.68524      -1.35354       0.02472  
     1.07200       0.94533       0.27866       0.02484  
     1.07400       1.14956      -0.16624       0.02416  
     1.07600       1.02659       0.10871       0.02477  
     1.07800       1.10967      -0.06968       0.02551  
     1.08000       0.95022       0.28552       0.02591  
     1.08200       0.53213       1.20970       0.02504  
     1.08400       1.55853      -1.04397       0.02343  
     1.08600       1.38000      -0.64681       0.02513  
     1.08800       1.46450      -0.82831       0.02690  
     1.09000       0.96736       0.26981       0.02855  
     1.09200       1.40711      -0.69324       0.03041  
     1.09400       0.62377       1.03450       0.03182  
     1.09600       0.36609       1.60579       0.03250  
     1.09800       0.52439       1.26194       0.03250  
     1.10000       0.17918       2.02581       0.03399  
     1.10200       0.67954       0.92942       0.03554  
     1.10400       0.62674       1.04997       0.03615  
     1.10600       0.82495       0.61831       0.03701  
     1.10800       1.17291      -0.14280       0.03703  
     1.11000       1.57953      -1.03297       0.03534  
     1.11200       0.93454       0.39041       0.03353  
     1.11400       1.48402      -0.81405       0.03314  
     1.11600       1.12318      -0.01580       0.03171  
     1.11800       0.54315       1.26466       0.03348  
     1.12000       0.62375       1.09176       0.03356  
     1.12200       2.14766      -2.25646       0.03297  
     1.12400       1.04370       0.17666       0.03105  
     1.12600       1.74177      -1.35470       0.03029  
     1.12800       1.97997      -1.87434       0.02978  
     1.13000       0.97857       0.33314       0.02863  
     1.13200       0.16220       2.13356       0.02972  
     1.13400       0.99567       0.30433       0.03249  
     1.13600       1.97774      -1.85183       0.03335  
     1.13800       0.27145       1.90640       0.03048  
     1.14000       2.09383      -2.09843       0.02886  
     1.14200       1.85712      -1.57327       0.02567  
     1.14400       1.35801      -0.47082       0.02396  
     1.14600       1.09749       0.10671       0.02411  
     1.14800       1.19795      -0.10990       0.02335  
     1.15000       1.09702       0.11656       0.02436  
     1.15200       0.41739       1.61614       0.02645  
     1.15400       1.33708      -0.40278       0.02581  
     1.15600       1.44347      -0.63243       0.02457  
     1.15800       1.97843      -1.80496       0.02450  
     1.16000       1.35380      -0.42636       0.02325  
     1.16200       1.10800       0.11879       0.02262  
     1.16400       1.17191      -0.01741       0.02200  
     1.16600       2.13013      -2.12109       0.02282  
     1.16800       2.14953      -2.15936       0.02047  
     1.17000       1.12913       0.08992       0.01924  
     1.17200       0.05764       2.45160       0.01895  
     1.17400       1.61279      -0.96534       0.01811  
     1.17600       1.27808      -0.22458       0.01442  
     1.17800       1.75961      -1.27955       0.01476  
     1.18000       2.04711      -1.90763       0.01145  
     1.18200       1.05470       0.28007       0.00998  
     1.18400       0.85355       0.72700       0.00840  
     1.18600       1.34995      -0.36068       0.00836  
     1.18800       1.20807      -0.04415       0.00901  
     1.19000       1.43171      -0.53177       0.00864  
     1.19200       1.56860      -0.82852       0.00896  
     1.19400       0.74441       0.98909       0.00936  
     1.19600      -0.10398       2.85995       0.00914  
     1.19800       0.79926       0.87723       0.00965  
     1.20000       1.55136      -0.77300       0.00873  
     1.20200       0.79828       0.88817       0.00838  
     1.20400       0.94460       0.57068       0.00778  
     1.20600       0.83229       0.82215       0.00952  
     1.20800       1.31521      -0.23587       0.00857  
     1.21000       0.98316       0.49905       0.00994  
     1.21200       1.48016      -0.58995       0.01156  
     1.21400       0.22208       2.18222       0.01269  
     1.21600       0.38952       1.81825       0.01328  
     1.21800       1.07045       0.32462       0.01525  
     1.22000       0.73083       1.07617       0.01566  
     1.22200       1.01558       0.45412       0.01892  
     1.22400       0.49524       1.60328       0.02048  
     1.22600       1.68939      -1.01947       0.01910  
     1.22800       0.78128       0.98278       0.01900  
     1.23000       0.72854       1.10321       0.01979  
